#Treatment	Dose	Effect
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.436611698984799|0.932559846735063|0.84935274211742|1.01296664339045|1.05976974449876
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.485993088754006|0.889194463841292|0.962682852589927|1.08966356913932|0.997410968469678
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.529599062007676|0.846860427816782|0.907842570250663|0.860797577906615|0.894569093974632
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.419302794856844|0.788014682993042|0.834326473790415|0.865879423109438|0.79598508946165
G4	10|2|0.4|0.08|0.02	0.802336701484903|0.943294956668718|1.05624541296306|0.942464656648701|0.996575012417433
G4	10|2|0.4|0.08|0.02	0.906472633459608|0.900541919030921|0.912729537181873|1.05769843799809|1.02489417381441
G4	10|2|0.4|0.08|0.02	0.88472546899793|0.936497784016618|0.924196198961158|0.948323909036193|0.979470314879069
G4	10|2|0.4|0.08|0.02	0.785935439319413|0.927607436044022|1.00242824232613|0.973576119831023|1.00731114142483
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.372437326389206|0.759643113811876|0.90213425840418|0.975442587516298|0.922630161235167
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.346067686951052|0.817517340506655|0.933711993065626|0.980299575196447|0.948838876382715
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.393711341338812|0.708818111571322|0.949678279371427|0.934114105536085|1.00837535660269
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.270128138927647|0.747409938365872|0.902224028887107|0.995499207142674|1.003219037365
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.507589413381795|0.739675833248771|0.946603813617956|1.01970277026965|0.992824789439212
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.426165810278503|0.696015719412183|0.909386444774495|1.03280228042177|0.940611248973718
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.47851302076894|0.710925805107877|0.945042863637142|0.88268468835178|0.9926179819948
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.47002969165191|0.700852327304337|0.967000610571445|0.974715494629444|0.973429680619778
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.794070116358916|0.918605198054727|1.0356827738009|1.05420237232972|1.11676715988298
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.777951067172111|1.02211477861705|1.11165752664403|1.00846400586968|0.962989022566293
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.792160532532161|0.906160907608171|1.01428130321864|0.968953935740766|0.955345117287026
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.793062230414118|0.973591239133688|1.04881860528554|1.04765927943731|1.18311097135215
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.786279407388705|0.981649969792334|1.01693973795977|1.0448786733875|1.0121930765832
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.721903714190389|0.991035085979134|1.12237621619672|1.03068918565542|1.0071362230498
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.821381728845125|1.07243872961782|1.11475838567155|1.08661660689874|1.13383393101262
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.831343490579121|1.03762407623878|1.14804350841044|1.06636023220336|1.03481069086442
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.897266381228562|1.03164989115329|1.07570268381437|1.09027448649257|0.907950227734623
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.861945424020179|0.967964526416413|1.04403672672649|1.09828335488846|1.17364865407633
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.822669597381354|0.897748580395495|0.938365702279156|0.895005309862286|0.935310869164613
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.830413067390606|0.888804454585004|1.00489571202499|0.963951829385291|1.02454695191108
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544776754840492|0.884565461640544|0.97908458996783|1.12019870781768|1.05511192890713
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.700553050709122|0.861155819908579|1.03279052814993|0.998639698781544|0.964115046177554
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.580504779025684|0.97323923606785|1.08117224071338|1.08727729028354|1.05779328266557
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.614705515903387|0.906902443799726|0.981613655376181|1.04787925173095|1.10730114091451
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00142093075404799|0.00190049488353918|0.0704781654007802|1.02134726437527|1.05674620178549
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00159854709830399|0.00213139613107198|0.0454253800434716|1.07337109160785|1.11752651478989
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00099122001239025|0.00167482002093525|0.0729486659118583|0.964508342056354|0.933917241673966
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00155519001943988|0.0019824400247805|0.0361368054517101|1.02230672277883|1.01977740274722
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.737423402928118|1.0813121491212|1.10866693575019|1.05472791986203|0.989193850218325
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.763814992844824|1.07027666678898|1.10885040179063|1.14448868014531|1.24248706564415
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.756273104066316|1.11955304133528|1.12447257383966|1.03245771255741|1.0623483066353
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.816446361226242|1.07000298719241|1.14056607296217|1.00615174937456|1.12312833725402
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.644972673997498|0.839477372564882|1.01312965035886|1.04277154333123|1.10971601651789
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.705234740238362|0.806110489234213|0.881671354259752|1.04376487409344|0.935717578003744
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.656792190841705|0.854286758869695|1.03876353730775|0.991951020377236|1.06557200038644
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.736838715421496|0.826644793547177|0.967006571407463|1.02701873296293|1.0728462017871
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.78660402708771|1.01263311661963|0.944802027069676|0.951380986302852|0.991164933858736
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.773107061380175|0.910630393421041|0.918017295016186|0.951135718085826|0.995825029982236
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.894093871971153|1.01468111663662|1.00954569769976|1.08975491847126|1.03015077368098
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.836930636181721|0.985200007925029|1.02148871673964|1.04672200978741|1.05278465714342
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.748584189513764|0.951994987428406|0.862435435025344|1.03879119908103|1.01828303356977
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684424879706315|0.984167021456056|0.980544153204752|0.959995822857005|1.03782724300529
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.630488678309735|0.799667159974087|0.953647466939221|0.905560442190893|0.990791805904111
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.701600937727379|0.84357468668013|1.02915199884494|0.924846925884201|0.938266914143611
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.837970472117979|0.937241309128971|1.07009808706343|1.01644199197941|0.96910766316865
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.793767951303293|0.937914190953062|1.03475933052412|1.00293451239951|0.981742888532142
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.895929373653952|1.08564868376555|1.00669241585533|1.08886139935568|1.1314098570742
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.823807913425769|1.13912571418401|1.08822063613549|1.05581759606999|1.00765356068562
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.911180726850485|1.00720012255528|1.10278435821664|0.955087487150568|1.03620487157228
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.924244408970514|0.935469761927493|1.04061863772704|1.0634156955123|0.980388935389835
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.904214821302685|0.95291277691141|0.989818632372733|1.05279528315994|0.943265471790818
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.88747516609344|1.09559718869496|1.03516694793959|0.929055136613189|0.987648202345603
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.857566139507577|1.01029244486845|1.07238652625399|1.02465783583459|0.932117565038711
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.882279015154295|1.03803251018237|1.13065534069644|1.03646387553664|1.03967453124427
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.857548261827415|1.0630390948807|1.07805907172996|1.02501773645495|1.02196519920839
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.943355363877376|1.00082147791345|1.03300847615847|0.989890220678839|1.02615660356223
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.84643511023148|0.984761625638463|1.06565159896116|0.932339216700594|1.01761479098657
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.710545039804096|1.03442273026612|1.01116703948983|1.08883666814384|0.928610396557904
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.772551605065984|1.0617002444115|1.01907575299504|1.05176351457181|1.04594280552348
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.741663236649341|0.946910616783894|1.16191260194436|0.983539559330801|1.13928541508066
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.603397426557405|0.872022897375477|0.923089805878087|1.12868385309639|1.02177360873155
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.572086035983983|0.903019432288448|0.917368811537115|1.04589691156743|1.00538101721825
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.480257163624451|0.902495538197466|0.995826551052235|1.03319308087892|1.10609705742843
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.580986408138055|0.962111362496289|1.0271461867371|1.07729582347983|1.06490856290715
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.63401463811331|0.931540616246499|0.979936748893106|1.11024125779344|0.962305954639921
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.67010029818379|0.930745459474112|0.959204843227614|1.10566549200325|1.0730857504292
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.591698602717848|0.861684061498548|0.945011873585544|0.999724518866971|1.0100463435982
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.633397379790844|0.875953286768885|1.02500601525259|1.12516258617503|1.05350959476377
P5	10|2|0.4|0.08|0.02	1.01210228885506|1.07621529761751|1.07070051719498|0.988834044184598|0.942961097942648
P5	10|2|0.4|0.08|0.02	0.954926991827361|1.1049835773083|1.05044770727428|1.12839927600075|1.04148250273712
P5	10|2|0.4|0.08|0.02	0.918737169423983|1.0297216519744|1.07831179809202|1.13299269411907|1.03834832749668
P5	10|2|0.4|0.08|0.02	0.868637543774906|1.07761743750755|1.01479289940828|1.08713470595339|1.04065783117981
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.638932746318506|0.980317291635039|1.06936389858813|1.1125398512221|1.13289054197662
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.657309852740246|0.996417185365113|1.13512980112342|0.996493092454835|1.0401093062092
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.538820596595679|1.02537339082923|1.11003695882775|1.1382054721189|1.05004948255666
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.631448782096994|1.03381999411345|1.00413441082177|1.06335545068634|1.0722129270957
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.374627237968303|1.02209580682271|1.07008484640901|0.973920618905969|0.90529889837418
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.452913779816309|0.952811398234569|1.06100080788375|0.964531297118796|0.958395848147638
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.38779044623169|0.959030620853366|1.05808633726963|0.896249047280118|1.07633201390923
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.456444459097529|0.862519369546709|0.985010540524292|1.06641790900046|1.05227595810166
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.793567785253858|1.00803144073348|0.998448090480386|0.999761652121561|0.90039000775072
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.739033790667003|0.931371700868116|0.948433877884671|0.961152826894115|0.962579383085069
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.657295737915108|1.02088971614027|0.963068730262223|0.971286201859859|1.00864364366187
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.783588368780893|0.948309335353705|0.964817128474486|0.899725720030451|0.927430546702266
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.571925258625454|1.0293435426956|0.84119383887764|0.946241745506189|0.90977878040325
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.653352291663526|0.922788348330846|0.965595320039055|0.909899363422146|0.938551228523243
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.630692423978733|0.925454626112891|0.969448169722532|1.00408472476735|0.946925877772204
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.569370365441249|1.00572270963647|0.974368949266831|0.906242428585566|0.937132093242289
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.787834101382488|0.914271256889853|0.956436251920123|0.886274509803922|0.928490105719707
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.801575856148911|0.927904581187314|1.02249932230957|0.938487394957983|0.999374717628987
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.825725055880825|0.916954643251933|0.911040516649173|0.976068012455932|0.938135306568656
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779018798972002|0.855853625366582|0.854026383420918|1.03513256221863|0.940694840133765
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.381257119264499|0.786217472564336|0.930257933947971|0.966339933129601|1.12319414902441
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.333813787688326|0.811594309749291|1.01762444197869|0.991193308536482|0.889722823302159
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.397423318439802|0.821277623475426|0.990467636758846|0.976723825624925|1.00815118946987
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.341187658495351|0.815798212776235|0.936639596667069|0.998490520468542|1.05155627339693
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00119933201761044|0.0020646728404433|0.173364202216487|0.908987399423106|1.03967663579778
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000850159404888417|0.0013511461970548|0.114247760740853|0.984203734628814|1.1
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0012484221879389|0.00211757687574446|0.173167219435879|1.02339013785979|1.10260963695014
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00118521093791668|0.00143805593800557|0.176683345218365|0.945031892050988|1.09830337054237
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.437351779391891|0.939058759581985|0.967785169934811|0.947524785650197|0.983235481360968
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.430270696902119|0.775263120665071|0.917480445117888|0.946437679400453|1.04753856062665
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.491244673980711|0.792531064001443|0.880493533141076|0.994466952013948|1.00622734563029
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.444381522373645|0.784284824941964|0.978160654268864|0.957859236001078|0.941296940241918
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.704818666188206|1.15339069654963|1.19845696588631|1.02441707166762|1.13512859917778
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.750532416978056|0.998868857702299|1.07407811902737|1.19440045557731|1.03557247501736
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.687420824434198|0.954239043751661|1.03032825204184|0.997064889589616|1.08158726957733
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.726096083158406|1.06896684480214|0.992936302054211|0.954642369354587|0.897582796329737
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.915745017962293|1.10481213403777|0.970803709456473|1.06360247125941|0.956727286731009
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.884254615273175|1.04114181133999|1.01843908682967|1.05850444426921|0.912979613393507
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.764386414370683|1.00818014292777|0.983767060691866|1.08051298185686|1.09441622844472
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.91193611697904|1.02864548219396|1.01907201821805|1.05663175873073|1.04828681438866
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.8119794692007|0.99316811400671|1.04163832967106|1.1391162164788|1.06542693602833
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.866436112047065|1.0190073197302|1.15389210787972|1.19879031174485|1.22940873695895
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.785470388061203|0.905964948936261|1.11012704511291|1.03206984676042|1.00447472736664
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.810620174384749|0.922888820533059|1.1421794804828|1.09339663341091|1.13089689941827
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.76962916792505|1.10069419901514|0.977944562607498|1.05116424521654|1.08409853727705
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.803788643066899|1.02854548063804|1.07214657644864|1.1411852146962|0.957099314797084
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.832314871695388|1.15910202937912|0.990535312058801|1.02263463631759|1.08430706887818
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.817838705853191|1.11899296237619|1.08342763533685|1.04323234935929|1.12727860583918
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.820765114749436|1.06360549659574|1.13465948482748|1.23325867064868|0.993138143743445
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.914777878513146|1.11733596430413|1.09483938634384|1.05597034824809|1.2477823404974
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.761819546388649|1.12534415968591|1.08724565632324|1.0569909624764|0.984690773698151
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.86133056263445|1.06071217274778|1.06665774691171|1.05042658031229|0.986396676833794
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.858877162723912|1.05629256897901|0.999811618531713|0.96453823515868|0.912955202886841
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00304340727655|1.03342724498382|1.0480623919423|1.07189055455318|0.999007857600355
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.12449649930544|1.18781098572311|0.958618863331212|1.09522725477716|1.1236509433524
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.05635955640834|1.07933823631895|1.22246948797406|1.10786413495445|1.18947422215821
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00159140019814493|0.879178400642801|1.00156799725405|0.938520465874607|1.01047671797112
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00117014720451833|0.944854862741733|0.926413342798524|0.986207864949411|0.92166254514818
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00109997891707076|0.694218694141696|0.858687541822115|0.934615419871119|1.0119806037051
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00148130494165528|0.869885327197895|0.789066209564317|0.888394305775806|1.01181194027114
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684595339523096|0.914006554082181|0.970026168649335|0.957086715972045|0.955634328426635
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.737607484930562|0.943531098881552|0.859798756301473|0.95926529729016|1.03330772094354
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.707117922902902|0.904407688735074|1.00985062999086|0.960350277915112|0.969287009153969
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684435255517102|0.898325018352885|0.964777443180967|0.98268086955219|0.993183214226857
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.177476067727659|1.00566188675813|0.910275942045762|1.110151500431|1.04556588894103
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.168670066417094|1.01970187758004|1.13023579825575|0.996136521960224|0.950998530265978
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.169733973298665|0.938520380032617|0.887098739995705|0.889219060442675|1.04936516135523
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.127312087567687|0.938427519283115|0.956225829604394|0.96731495077413|0.963120740254941
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.760384604674973|0.969822369872491|1.02068888703255|1.10708571355134|1.13303731881963
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779824747413086|1.03871535698451|1.07799832501194|1.02697758900248|0.995936761704033
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.803026286009894|1.02437625960533|1.05117311692371|1.05782922176598|1.04143899468676
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.711039261965577|1.124321295009|1.02676452520288|1.07646976408333|1.04602584413765
